content,score
Kasi na oea Kakak Mslslsls,1
Shzydarsa I have to go to the store and get some rest and feel better soon and that is why I am asking for a friend that is the only way to get the kids to,5
Wow it is great to play it and I reach at 12.5 Bonus level. Stack colour is great.,5
Very nice game very easy but four stars because i am bored of winning but in the ad they showed the one who was playing he/she was loosing too,4
Faster Man,5
So fuuuuuuun,5
SO good 😇😄,5
STAR,5
Good joob,5
Good,4
Bad aplecation,1
M G,1
Nice,5
Good but boring😑,1
I just love this game it's offline and fun and it doesn't take up a lot of space,5
Black colour,5
Passing time,5
Its like a public bathroom you only use it when you need to. And way too many adds it is ether turn if your wifi and data or lag very bad. I don't recommend this game to an one.,2
The reason I gave it a four star bc 1st it's really good and stuff 2st it's really laggy when I play pls fix it,4
Oh this is not a fun game at all it's stupid and first of all you don't get a challenge anybody you don't it's like stupid and like you go upstairs to win and you have to collect them you have to go in like lava in the longer that you stay the less you do and so it's just like another fun game other people might say differently but it's not fun,2
I am a 4 year old girl and I am loving this GAME!! THANK U FOR THE GAME!!!!,5
Vary vary good game,5
🥰🥰🥰🥰👌👌👌👌,5
We go to the bank today and will have the money for my birthday and Christmas day so far babe you,5
Nice and very interesting,4
I like this game because you can play it without an Internet.,5
Good,4
Not good 😠😠😠😠😠😠😠😠😠😠😠😠,2
So glichy needs music,2
Venky,5
ths.is.the.bad.game.,5
kaddak,5
Good gome,5
Gejr,4
😆😆😆Iove it,5
Very enjoyable,5
Wow its colorful,5
Conta mu berlebihan😜,2
I like this game so much because it had no so much ad like other games.,5
I love the game it is fun and I always get the bonus,5
Gud one,5
Addictive af,5
actual trash. constant ads.,1
nays,5
This is an amazing game.,4
Keep up the good work,5
Fun game,5
Good,5
Good game done ha,5
Tarkata,1
The best app,5
Soooooo nice game! Just love it I easily went in x4.0 in no time pls install this game everyone the controls are also easy keep developing these like these games voodoo😄😄😋☺️,5
This t,5
Aditya Seth,5
What is wrong with this game last night I was at level 40 and now am bck at level 1 this game is really pising me off and it is forcing me to uninstall it 😡😡😠🤬🤬,1
Wow,1
I like this game but needs updating,5
This game is good but many colours of stack three colours only 🤔it is not bad,4
I like this game,5
Awesome game,5
Wast game,2
Fun game if dont like ads just turn off your wifi,4
good zalian momwons es tamashiiii magariaaaaaaaaa,5
Viceroy,1
So cool,5
WhaaaaaaaaaaaaaaaaazzzzzzzaaaaAaAa,5
Jljoklninim ninin,1
😡,1
This game has lots of fun i recommend you to try this game,5
Wow aaj se pahle kabhi bhi maine aisa game nahin dekha 🤩🤩🤩🤩🤩,5
I like the game,3
injoy to play this game.,5
This is very nice game,5
୪୪୫୪୪୪୪୪୫୫୪୫୫୫୫ ୩ବନୁପପପ,5
"Further information about the delay in getting back into the world and the family of websites focused and the rest of your choice of accommodation for rent in London and the family of four of us, 31, but it would",2
This game is really fun,5
It is amazing because the higher the level the more points u get,5
Saumya,5
Ahahahahahh,4
Kartik Rajesh Nair,5
It is ok for me I don't really like it .It is just not my favorite there is not many ads for me i don't want to be hated because that is what I personal think.,3
Verifi,5
This is lovely game 😍,5
Nttun,1
Bad,2
It's ah very fun games,5
Nice,5
Its so easy and fun! Please download this game! If you play this you can get no more stress! And this game is soo relaxing! You'd rather play this game forever!,5
Good game,5
Very bed,1
I like this games,5
I GIVE 5 STAR BECAUSE J THIS GAME IS GOOD,5
Nagesh 9753588,5
Fun but I don't think it is challing enough but it is still cool,4
Yoteo,5
Good game😍😍😍,3
It's a good game,5
This game is very very veryyyyyyyy nice game agar aap sab iss ko download nhi kr raha hoo to jrur kroo😊😊 Its very nice game,5
Ajai.aakash,5
Poor,1
Very very worst game,1
Go,5
It is really amazing game,5
Wow,5
Achaa he game,1
I am giving it three star and hope for better,3
Mast had to 5star,5
Boring game,2
They are is a game of stack colors nothing heking tep to play with all games this year but we are going on vacation and will look forward for your positive for the free trial and free fire in a few days,5
May best गेम,5
Fantastic,5
When I play this game its so so fun when I'm boring this is my playing,5
😎😎😎😎,5
difficult to download🤨,5
👍👍👍👍Soooo cooooooool,5
ZWAN LALA,5
Supper,5
Good,4
More improvement required,4
John was just,5
The game is too many times hacked,2
This game is really nice I like the game very much.Its an interesting game,5
Getting sufficient u efficiency,5
Um I feel like this game got some more everything so I feel like more people I'm download it because it's actually very good game you get coins and even you could get a bonus which is very good because the bonus got like more of the coins,5
Very nice 👍 👌 😎 and the other hand ✋,5
Easy game,5
I like this game but the problem is the ads but im so happy to play it and im enjoy!👍👍,5
"Coins are only useful for upgrading multipliers, kicks and speed, but every 5 or so upgrades you're forced to watch an ad to upgrade anything again. Mindnumbingly simple, which can be a good thing but here it's obvious it's laziness. I came in with low expectations and they failed to even meet them.",1
This game raly fun,5
Super,5
Himanshu yadav,5
Tatti game,1
Cool game. You can sack the colours and kick em all,5
I never tried this game let me see and let me win all the games of these because they're really fun,5
AzamBro🚘🚖🚔,5
I enjoy this game so much.😍😍,4
"Very Amazing app, when i play it im so.... I cant explain my fellings when i play this app... When you install it you wont regret that you install this app...",5
Good,5
Very easy. To you never copy block is level 10.0. To yo problem color to destroyed it. To you trowbleshoot in unbreak destroyed 100 it.,4
This app is amazing and fun,5
Nice game …,5
It is a great game,5
"kedar64,31",3
Nice game,5
Op,5
Good app,5
👌👌👌,5
This game is cool. You kinda addict to it,5
I like it,5
Nice game,5
Like this game,5
This is the most nicest game ever I saw in this universe it even helps me get mods,5
This game is. Goo,5
Bums,1
Very bad and silly 😬🤮😨,1
Good game but its boring,4
"There are so many ads, I can't even tell if I like the game or not",1
It's cool,5
l even sow him in the app,5
I think its amazing but on the first like 15 leveks its really boaring and nothing like the adverts. It gets better tho,4
Awesome App,5
Nice and Nice and Excellent,5
3 Time iam Dolanding it not Dloanding,1
Umesh,4
Semma app,3
Awesome AMAZING game goodness me I am so proud from this game a lot,5
حلوه,5
I can't believe this I was at bunos,5
So Good,3
Nice game,5
Hithaasree s,5
🤣🤣🤣🤣🤣🤣🤣🤣🤣👌👌👌👌👌👌👌👌👌🔊📢📣🔉🎧🥁🎷🎸🎹,5
Nice Game,5
So best,5
This game is so much good I like it,5
I am downloading this game but i think its good,3
Good,5
अच्छा गेम,4
MAULA786,1
i love it,5
I like it,5
Juno,4
It is really really fun and I think that it was a good idea to get it.,5
It is a good game to spend time,5
Great,5
I love the game but I wish there was no ads it would honestly be alot better and would maybe atract more players,5
Has ads every end of a round but Really Fun 1☆- cuz of the ads,4
Very piecefull game,5
This game is amazing 😍😍😍😍😍,5
Its like game of a secret its boar game It s boar game not entrested but some Only nice not much 😍😄🤔🤔🤨🤨😶🙄🙄,2
Enjoyable game,5
Uff,5
Good 🙂,3
Fun,4
Best game .......,5
I like game,5
Very nice game 😇,5
There is a amazing game....and thats time passing game.....,5
I love it,5
ITS 1000000000 COINS,5
Wow🤩 super game,5
Superb!!!!!!!,5
It's good,5
I like this game,5
Hubby Ajay Talankar LKG-DNiravNeha,5
Ayaz izhan is,5
I love this game,5
Osm,2
"It's cool and I like every thing about it but 1 problem is that when it glitching it is so annoying well I can say ""LAG"" BUT IT GOES TO MY MIND WHEN IT COMES DOWN TO THE FACT THAT IT IS SO HARD TO USE THE APP WHEN IT LAGS😡 BUT EVERY THING ELSE IS PERFECT!!!!!!!!!!",4
Lovely app,5
Super,5
I liked,5
I give it 5 stars because this app is so very adorable and very interesting.,5
This is an interesting game.🤩👍🏻👍🏻😍🥰😘👍🏻👍🏻🎮🎮,4
it is amazing game,5
Wow! Very satisfying,5
Nbeel,5
It was nice and beautiful,3
This game is very fantastic,4
I love this game I would defenetly reccormend this game to everybody. I especially love that it has no adds.,5
Nice game....😊😊😘,4
Wowwwwww,5
Mmm,2
Best,5
Good game,5
SANDEEP. s,5
Ok,5
Super,5
Nice,5
Amazing game ghraphics is good the only reason i gave a 4 star was because i dont like it without skins hope the creaters make the skins or 1 star,4
M.Nadeem,5
veer y nice,5
Fun,5
Nice 👍,5
i love it,5
Good 🎮 game,5
This game is soooooooooooooooooooooooooooooooooooo beautiful ❤️❤️❤️❤️ I love this game 😍🎯😍🎯😍,5
Op,5
Sucks,1
Fun,5
Imposible to get all the 100000 score but might be able to do it And it's REALLY FUN and pretty cool 😎😎😎,5
addu yadav,5
Cool,5
Very good,3
😊😊,5
Ayyan Shah,5
Bekar game,1
I like it was a good game,5
🤩🤩🤩🤩🤩,2
Rohit,5
Super,5
It is a very good 👍 And allowed Thank you ❤️ 😊 💓 ☺ 💗 💛 ❤️ 😊 💓 ☺ 💗,5
"The game itself is okay, there is just waaayyyy too many adds",2
is so NYC,5
Good afternoon fam,5
❤❤❤❤,5
stack colors very very very good ..,5
B m w,5
Hii Ankush bhai,5
I love it its so satisfying and so relaxing and its so much fun trust me,5
Ishu,5
KFC and you can get a job in the middle of the,5
Very nice game 🎮🎯🎯🎯🎯,5
Mira roy UKil roy Dhiyan roy Rakesh roy,5
Great,5
spid,5
Nice😊👏👍,4
Nice game 👍👍👍 it's interesting ☺️👍👍👍🆗,5
😍😍😍😍😍😍😍😍😍😍😍😍🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,5
The good game he r day to the same time or not to the d he gr of h e get get e the a to be a my first life is and the a to my life that th way thing time I know exactly how to I be a in a sale in 💰 his own wife got h g get ge he e he Th was in a my first life and I don't really good good is we vree he Th the a EV project cyst her eyes of a y he by his wife head of the same way to get the same time I or a the same d FM they'd t by my life that the same it egg,5
Op,5
Dalinh vong,5
Super game,5
Very good,5
Rahemtulla,5
Vansh Warke,5
Bad policy 😡😡😡,1
40 Head,5
This is exciting game,5
Great game for timepass,5
Outstanding game ♦️,5
Too AD,1
😊😊😊😊,4
Interesting,5
Good game,5
Amazing game I love this game so much thanks,5
ഐ ലൈക്‌ ദിസ്‌ ഗനെ,5
Wow kol👌,5
Nice,5
shahd,5
Mv t,5
Super game,5
Ok,4
There are no of Ads but the game is addictive,3
The stack colors game is veri osome 😉,5
Good,4
😋😋,3
Ashish katariya free frie,5
👍👍👍👍👍,5
I 😀😀😀😀😀😀😀😀,5
Stack colors! Rate this app,5
Stack,5
Nice,1
GH,5
Hay semua ini game nya bagus bngt oh ya kalia harus dowload game ini maaf aku kasih Bintang 4 dulu ya,4
gdd,5
Nice 🙂 🏍️ 🎮,5
That's game 🎮 Is so relaxeing game,4
This game is soo COOL I LOVE IT I PLAY ALL YOUR VOODOO GAMES I ALWAYS WINS IN CROWD CITYY❤❤😁🥰,5
Its sooo fun,5
T6,2
NICE GAME,5
Daniyal Baig,5
it so buttyffl donloud na,5
Kuthi,1
I love this game because is not ads,5
Good,5
Dilpreet singh,5
This is very nice game and this is my favourite game,5
Waseem ahmed,5
Cool game,5
Very good game,5
This is a wonderful game,5
"Very good,🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂",5
Super,5
This is very nice game if I go out side the home I play it and my sis have this game on her ipad Thanks for making this game,5
My Favourite game.,5
Nice game wow,5
Md Aayan,5
this is nice game 👌👌📱,5
Hhy O,5
Vh,5
Nice,5
Nice 😍😍😘😘,5
It is amang us,5
"It's a amazing but hard to play, no ADDS are coming",5
This game is like for colourblind people it's 20% good and 30%boring,5
Its honestly the same thing each round,3
Nice,5
Super,1
Hahaha,5
I cant install the app...i clean up the storage but its not working,1
Nothing just hated this game because its full of adds and really annoying,1
Best game 😃😃👍🏻👍🏻👍🏻👍🏻👍🏻👍🏾👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,4
anin,5
Okkk,2
Yasmina yassine mohammad Yassine omar yassine 👪👪👪👪👪👪❤💋👏👏👏👏👏,5
I love this game,5
Bad game iplayed in year,1
