content,score
Very good,5
The game was super laggy and hard to play :(,1
I like the game,1
It's just another game to play when you're bored,5
Amazing game get it,5
Cool and harder than most modern games,5
Wayy too many ads and also the app was not designed for galaxy S10E. The amount of diamonds are right under the camera. Its funny cause the ads are designed for the galaxy.,1
Such a nice games this game is very nice,5
Game like this but so lag,1
It ok to easy,3
It could be better if only it didn't had an ad after everytime you die or collect your dimons.,1
So i really like the game except its the same few levels over and over.......so u end up doing the same things. Its not a hard game but still fun! Perfect for passing time! Please I would love to see an update with new different levels.,3
Another horrible app by voodoo that continuously crashes These developers are too lazy to test there game.,1
Don't waste your time. You'll eventually get to a level with too much lava to cross no matter how big the stick is,1
too many adds i understand you have too have them but wow after every level and every turn just too many for me . good game just too many adds,1
Games okay but too many adds made me uninstall,1
Repetitive,1
This game so fun,5
Too many adds,1
I lost so,1
Its not good becuz all you did was place traps everywhere like to much to the point where we all just fall off at the end,1
Great game hate the constant ads,5
For being a stupid game,1
Too many ads and diamond are uselesss,1
"Collect gems, then what?!?!?!",1
Cool game but we need a jump option,1
Katai,5
Many ads,1
Ad after every level I understand you got to make money but an ad on the game level and then an ad after every level is just Ridiculous,1
This game is dumb af. They literally make levels that have no way for you to finish.,1
Good game. But is there a way to spend the gems we collect?,2
Cool,5
DON'T GET THIS APP YOU CAN'T DO ANYTHING WITH THE JEMS AND THE LEVELS ARE TO HARD,1
Nice concept excellent gameplay what can I do with my thousand and thousands of diamonds tho,5
Nice,5
Kinda fun but pointless you win gems but have nothing to buy with them.. also a lot of ads.,3
Lackluster,1
Overall great,5
This is a really fun game there is more games like this but this is the best 1 go download it for free,4
the games dope but why do you get money when there's nothing to spend it on and the levels are the same and the bonus level is Rigged,2
Ads ads ads,1
Awful,1
I just now downloaded it and I love it already like I can stay awake playing this if I had time found this on Instagram and I was like I can try this and see if it's interesting and now I love it😊,5
"Way too many adds. Every single life you play, be ready to see an add...",1
"Lots of ads but we're used to that with the rest of this developer's,concept is nice and similar to other games,but whats the point of collecting the rubies/gems if we cant do anything with them? A great concept ruined",2
Horrible controls. Has potential to be good,1
Worst game so many ads dosent make sence lose so easy and laggy,1
This is very nice game,5
Not so good,1
Please tell me what do with the coins or stars I earn??,1
Very very very very very nice game💋💋💋💋💋,5
Nice 👍,5
Good game. It dont have any shop and you can't use gems,3
"Just turn off wifi and data for the ad problem. Other than that, gets repetitive really fast. not recommended",3
"This game is sh** bcs no way to reach the 2o lv bcs its a f***ing lava to diffend you dont download it, and the sensivety is 100000000 and no settings to fix it, DONT DOWNLOAD THIS GAME💢💥",1
It's two easy n what's the gems for,3
Nice,5
Um... What are the jewles for?,1
Game full mood of,2
worst game,1
"idfk what yall did to this game in updates but whenever you pick up poles, gems, or lose length, the frame rate drops to below 5 fix this broken game",1
Simple game with no way to spend rewards. Has ads to get gems you can't use.,1
Perfect 👌,5
👍,5
"Lots of ads, zero enjoyment. If you play the first level you played the whole game. Skip all Voodoo Games",1
Very bad game don t play this game I realy hate this game,1
Ads are too much,4
Super 👍,1
"Still can't figure out the point of the gems. There's nothing to spend them on, so I'm confused about that.",2
Game is okok.. entertainment is good. But worst and too much worst thing is that.. u have to face too much advertisement more that game... Level duration is 10-15seconds and every after level advertising is 20_25 Second.. I don't know why game is created is that for entertainment or is that for advertising.. so m going to delet this game..,1
too much ads,1
Cute game,5
Just a fun game to play,5
Bekar,3
Nyc game,5
Control not bad,1
Vara level game,5
Jm,4
Vary bhor game,1
Waste Game,1
Worst app ever,1
Bad game,1
Good,5
Good,5
Bad game,1
Just another low-effort ad-infested game the company made for the sole purpose of making money without caring about the consumers.,1
"Too many ads, just like every other game.",2
Pésimo no veo el por qué ganar diamantes si no puedes ni gastarlos y no veo el por qué tener la opción de ajuste si ni siquiera puedes acceder a ella. Por eso mi calificación.,1
Op 🔥🔥,5
Good job VooDoo you have made another trash game for your own money gain,1
Ad base game. (A ad base game is where a game is made with in 20 minutes and they load it with ads.) Voodoo is the company who made this game all of their games are ad base. I recommend going and getting happy mod it allows for ads to be removed and for u to play the game with out ads :).,1
Smd,1
I wish i could rate 0. Worst controls and ad for every action.. Unbelievable!,1
😑 Worst controls,1
You will watch ads more than you play the game. Lose a level after 15 seconds? 30 second ad. Win a level after 30 seconds? 30 second ad.,1
To difficult to control it,1
Very bad controlling don't install this game,1
So bad,1
Nice 🤓🤓🤓🤓🤓🧐😏🤠😒😞😦😯😯😡😠😡🤬🤬🤬😠😐🥶🥶🥶😤😤😤😤,4
That red things make this game worst,1
Controls are pathetic,1
बकवास,1
I will 0 stars the game quality is very poor mtlb mai nu khuu katai guu kutte ka 🤮,1
┼ °💕°__ 🅰🆆ɘ🆂🅾ɱɘ__°💕° ┼ ★,5
Bad,1
Lan vadd je game walya de,1
The game has no incentive. There's no purpose for the rubies. There's no reason for ruining. The game doesn't even get harder.,1
Dont waste your time with this wack game.,1
"I really like this company, and the concept of this game. But the game controls are way too sensitive, with no setting to lower the sensitivity. Please lower the sensitivity and I will give 5 stars.",1
The controls are terrible. If you could make better control and maybe a sensitivity setting i might play again,1
For real?????? This sucks ass,1
The sensitivity is way to high,1
Ad after each round,1
"Play 10 seconds watch ad, play 10 more seconds watch ad, repeat, repeat, etc. Don't waste your time.",1
Got to the third level before glitchy controls came in and i couldnt control my character to make it through.... how does that get past testing to release,1
So far great... love that the audio doesn't override what I'm currently listening to,5
"Terrible. Too many ads. They give you gems in each game but there's nowhere to spend them, they're just pictures.",1
"Glitchy, lots of script failure. It made me win the lvl by losing, then i just fell to the ground and it was stuck like that",1
Game's to ez Need to work on controls,1
It is super sensitive and laggy,1
So far very few adds that makes it more fun,5
"Fun game it lags a little bit, but that might just be my phone",4
Clam me down and fun to play on the train,5
I seen an ad and the game looked fun....then i downloaded it and it was a whole different thing i wish i could give it zero stars....sorry to whomever but this game disapointed me....bad game,1
I loaded in and glitched off of the first level and then it froze,1
"All the Ads, terrible controls, and underwhelming amount of actual game play to ad ratio. Truly another terrible mobile game.",1
Way to glitchy and the ads are too long for like every action?? Idk just something I would enjoy for very long,1
"The game is so laggy the controls suck, how can you mess up moving a character moving left to right? And too many ads 👎🏼 dont waste time you can't get back!",1
Just as the add made it out to be. Had an add right after the first level. Not even a minute in.,3
"Controls are too glitchy and the ads are extremely excessive. 30 second ads(unskippable) for every single action? Wish I could rate ""0"" stars.",1
Fun fun fun fun no sound tho,5
Way too many ads,1
Is no one gonna talk abt how you spend half the game collecting diamonds and theres no way to spend them,1
