content,score
It's so interesting game❤️👍🤔,5
Good game,5
Katastrofa,1
To many ads like every lvl but I like getting the cubes and getting the ending jackpot of Crystal's but I'm not into these types of games anymore,2
It looks hard but it isn't! And it so easy the it just isn't fun!,1
The ad is terrible horrible game!! 💀,1
I uss almost 45mb to donwlod this game but i love it,5
It is boring but fun,3
..... HELLO my dear friends,5
this game is so rigged,1
Had it for 15 minutes and it got boring really quick,1
This is fun for when you are bored,5
Game idea is good but level wasn't completing by playing perfect also getting irritation while playing with lava layer ...if you Make changes I will give 5star,1
So annoying app! A lot of advertising!,1
Njf,5
Its AWSOME!,5
Nice game I enjoyed it,4
It so cool for me!,5
"I can never get to the diamonds, plus ads are super annoying",1
Super,5
It's awesome and entertaining I love it.,5
Typical,5
good,5
Verry goood game,5
Great game,5
Chetta,1
Verry nice,5
Terrible experience,1
Good games,5
Best thing ever that I have played,5
The ad was right it's harder than I thought but I find it nice cause it's challenging cause I barely find games that's hard,5
"ADS ON ADS IN ADS If you like watching ads more than playing a game, this is perfect for you",2
THIS IS SOO GOOOOOD AND PUT ALBERT 🥺😼,5
"Fun game but the levels keep repeating. I managed to open all of the characters and cubes for only one day of playing and now the levels just seem endless... What is the final level? 500, 700, 1000?",4
Wow I love it so much good really good game really fun too play this game 😁😁😁😁😁😁😍😍😍😍😍😍😝😝😝😝😝😜😜😜😜😜,5
It's pretty good,4
It's really good game but no ads,4
Nothing left to do. I got all of the extras within two days and now I'm just earning coins for nothing. Sucks.,1
I Love it,5
Far too many adverts. Utterly annoying. Uninstalled after 1 game.,1
Good game the way how it was made,5
❤️,5
jjjj,5
This game is awesome and it's harder than you think zakariya Ali,5
Awesome,5
Nice game,5
لعبه ممتعه⁦❤️⁩,5
Good,5
hv,5
Cute,5
gets a littel boring,3
Games amazing. But I got a reward of 2200 gems and it didn't give it to me,1
Relaxing.,5
Its so trash u cant win why did they make this game i hate if you are reading this do NOT GET THIS game uninstall right now,1
Its ok,2
Chl,1
It is funny,5
meh kk,2
WOW,5
Like a drug,5
I had a very bad experience with this game . because when you start playing the game it always makes you fail so that's why I gived only one star .I shouldn't have been given a star,1
🤐🤬😷,1
Horrible game it doesn't move where you want it to,1
I love this game,5
Fun controls are wack though,3
Eh. Too many ads.,2
Its good but you can get a bit anoyied.,4
🍎🍎🍎🍎🍎🍎🍎🍎,5
I HATE IT sorry to the ppl who like this game reson:1 SIMPLY TOO MANY ADDS reason:2 THERE STAGES ARE TOO LONG i hope this helped you to make the game more interesting and sorry yo the person who makes this but its a kinda good game,1
This is nice game,1
This game is utilizing my time very nicely!!!,5
Yeah a good time pass game and stress free,4
i hate this game i hate it,1
Too many ads,1
I love this game,5
Love games like this,5
most stupid game i'd ever played,1
Wow,5
Eshte kot,5
"I haven't played yet and I saw an ad, and it says harder than u think, FALSE ADVERTISING, I bet its easy",4
Dace game s is pagit,2
Nice games so cut 😊😊😊😊,5
Very good game,5
Great app,5
It's pretty fun but the ads and random frame losses ruin the game,2
The only reason I dont like the game is because why did they have to add extra at the ending you need like 28 blocks to finish it,1
Ok it's good,4
I like it and it doesn't need wifi so the ads dont pop up and the levels are fun ro play when am bored .,5
This he was one of my favourites 🥰🥰,4
Its so fun,5
fun for a little,4
Its good. I think so.,4
dont download it's rigged Everytime I have a lot of blocks at the end it's put down to 2 blocks,1
"Latest update has so many obstacles it's proving difficult to get to the final bonus level with enough squares. By the time I go through how many walls, rivers and blocks. I end up with 10 squares max!",3
I love this games so much,5
"Horrible, its rigged I will get all of the blocks and still lose, and the amount of ads!! Its so annoying!",1
Too glitchy so you can't actually play,1
I think that you should not have so many ways to loose blocks.,1
Good to climb,5
Its ok💀😹,5
To many ads,1
"Too many ads, controls glitchy.",3
I love this game it would be a five star but after each round you get like a min. Long but thats the only thing that gets a little annoying.,4
Its ok,5
It's. AWSOME. Really. AWSOME yayyyyyyyyy,5
I don't like it,1
Its a good experience,5
Absolutely not interesting e/or entertaining. A waste of space on your device. This game has a pathetic progression and a stupid concept. Voodoo disappointed me this time.,1
E right hhhgh,5
Yes 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰 I Love it,5
Found this from tiktok,5
Sheick,5
This game is amazing game,3
Fun,4
Uj,5
Worse game It cannot let you win,1
Good,5
Pooooooooop,1
Cupe.surfeit Cup,5
So fun,5
Tooo good,5
I like this game but there is just so many ads why do games have to have ads its so anoyying after every level i get a ad this is so bab game,1
Jove it,5
A lot of Ad,2
👍👍👍👍👍👍👍,5
poor game,1
"First level 10 seconds to complete, followed by 30 second advert. Only way to play this is on aeroplane mode of you don't want to watch more adverts than game play. Game very repetitive, got bored within 2 minutes an deleted.",1
Thats cool game app my favriot good bye😁😄😁😄😁😄😁🤩💟,5
Super enjoy. Love it,5
Its okay but NO CONTENT. Like dont get me wrong its a good game but i unlocked all the skins in like a week and now i just have 200000 gems with nothing to even spend them on plus all of the levels feel really similar to the point of muscle memory.,2
It ducked don't download,1
I love cube surfers it's my favorite number 1 games on my phone,5
"The games sucks, lags and non skippable ads. Always lags when getting a lot of cubes and passes through curves",1
I love the game but there's tooooo much ads,2
Noice,4
Stupid and dumb,1
It was funish,4
I love this game 👌👌👌👌👌,5
It is pretty fun but it does get boring at some point,4
Love it,4
Ads suck,3
It actually fun not bad.,4
This game is cool if ads are coming i just turn of wifi,5
time waste game,1
Aliana,5
Okay,1
Its a great game my cusin have this game owner i hope you reply!,5
1 t u58,2
This Game is so Bad,1
I love it 😍😍,5
Good,5
Worst game ever u need to fix it so meny bugs also when u get the right amount it still killz u bad game do not revommmens,1
I love it it was an awesome game,5
Nothing good,2
Good game,5
"It's the same level everytime it only switches up every other time, and there are to many ads...",2
Erindi Baku,5
This is not a game it is ad,1
Good Supe,2
Too many adds,1
"1 star is enough, the reason is even you have stacks high enough cube the game will find a way to make it less so you cannot get the highest point to finish. so dont bother to install it. if your looking for a fun game i dont recommend playing this one",1
Game crashes frequently as do all games by this developer,1
Good,5
"I personally love this game, it is oo good and hard too.",5
I Love cube surfer❤❤❤❤❤❤❤🤩🤩😍😊☺😍❤🤩😘😍☺😊❤😍😘🤩❤☺😊😍😘🤩❤☺😊❤❤,5
"The app is good when you get bored, but a couple things about the ads, and the ads to get ppl to play the game, it's very annoying when you see an add with terrible game play! You may think that's how you get people to install it, but nope, in fact, a lot of people is VERY annoyed by it, and about the ads in the game, theres a bit to much, yes I know that how you get money, but could you please take some adds out? Everytime u die theres an add it's so annoying! Theres a reason I didnt press skip",3
Adverts ruin it,1
😇😇😇😇😬😬,5
😍😍😍😍😍😍,5
Got bored of it in 2 seconds,1
Addictive,5
Good,5
The update makes it impossible to go past some stages. I went ahead and uninstalled the game.,1
"the game was so cute!! but it have too many bugs! it will suddenly play when i was just and i cannot control it, the money will disappear . add more difficulty and more characters please! thank youu",3
5 even tho i didnt play it,5
Nice,4
it's harder than I thought,2
Nice,5
sangat seronok 😁,5
I love cube surfer😍😍😍😍😍😍😍😗😘😘😍😍😘😗😘😍😙😚😗😍,5
💀💀💀,1
Too much of ads....irritating,2
No matter how many blocks u get they take them away,2
👉💜😁👄😘✊🏾✊🏻👌👈✊🏿😄👉😀✊🏻✊🏽👁️👄👁️✊🏼✊🏽✊🏾,5
Worst game,1
I hate it have too much adds why you remove them 😠😠😠😠😠😠,1
It is easy and fun,5
What is this i dont like this game beacuse No one jacpot and 5000 your gem,1
nice,5
C u b e,5
Nice game but too much ads,2
What a game brooo...!!,5
I'm Soo good ❤️❤️👑✨,5
Nice,5
Game gets boring really really fast. I paid to remove ads and yet they were not removed AT ALL. Complete waste of time and money. I emailed them hoping for a refund. We will see what happens. I will update my review once I recieve or do not recieve my refund. I do NOT recommend this game to anyone.,1
"It takes so much time to download this stupid game! I curse this game that when it is 2021 it will be the worst game ever booo and the man who made this will die at the age of 62, bad. I hate this game I am patient but it.",1
Trash to laggy,1
Very enjoyable and fun to play,5
By By,5
Charmaine 😀😀,5
Sucks,1
I'm good,1
So good,5
I use it when the Wi-Fi goes out. It's easy and nice. Pls add more skins tho,5
لظبنلظ,5
Ok and hard,4
This app is good.. It does what is intended... But it's very Frustraighting when I get like a nice stock of cubes that can get me to the 20... And then at the end there is a biglaca pool... Or wall that will take half my cube and the peace me in the low ranks,3
Crashes a often,1
Too many ads after every games or in the middle of a game an ad pops up and when I press the x to get out of the ad it brings me here,1
Ok,5
It has quite a few adds but other than that its great!,4
I love this game,5
This game really pisses me off,1
best,5
Its so bad,1
I hate this game كل خرة,1
It's a good game but when you want to buy a new cube or a different person it's so expensive 5000 diamonds maybe you could make it 1000 diamonds? So 4 stars but still a very good game!,4
"The speed boost is way too slow. And the movement of your cube is slower so if you stumble on the lava path, you'll loose a lot of cubes. And even in the final path. I hate it. Update this as soon as possible.",2
"I love it so much i always,but the thing that i rated this game 4 stars is cuz the adds i always get anoyed",4
I collect all the blocks and still I can't beat the level!,2
Lag,1
Good but i dont like it,4
Cool,3
Bad👹😤😤😤😤😤🤬🤬🤬🤬🤬😡😡😡😡😡😡,1
Excellent,5
Nice,5
I love it omg but so mush add 😐,5
This game is awesome 🔥❤️,5
Great,5
😂,5
"Fun, but honestly very short lived as it doesn't take long to buy and collect everything and just be playing collecting money for nothing repeating mostly unchanged levels over and over. Maybe more collectibles might make it a bit more lasting, or something more to spend on. The end bonus is kinda confusing as its pretty much just chance wether or not you might have enough to get the highest even if you collect most or all blocks.",3
It's not hard... N 1 of the flop game I have ever seen,1
Nice game we can play easily it is very interesting and mind relaxing game so im giving 5 stars to this game,5
ممتاز,5
I give this 0 stars the game glitches and it lags,1
Very helpful when I'm bored I'm loving it,5
Ummmmmm....🤭🤭,3
I think its a 4 stars because first of all its nice to play it when your bored. Second of all i think it needs some more cubes and characters.,4
Good,5
"I like the game, its good, but I noticed that after some time the levels just keep repeating. There's even this one time that I entered the same level three time continuously. I also don't like when you reach the top and if its that balloon prize then you don't get the more than 1000 diamonds you get. I hope you fix it. Also, it kinda feels boring after I got all the skins and maxed all stats. I have like more than 60,000 gems right now. Pls add more upgrades and game modes in the next update.",3
LELLA GARDISON,5
Its pretty good just gets very boring after 20 rounds of a game that never gets harder/exciting,2
Very good 😀😀😀,5
Very nice app,5
Gjc,5
There are too many ads. And the no ads is too expensive.,1
Supreb,5
Fun,5
It has an add every time you finish a level!,1
😫😫😫😫😫😥😥😥🌋🌋🌋🌋🔕,1
It's trash,1
Want to like it but it keeps crashing! I've played 5 levels and have had 5 crashes. I am very disappointed!,1
Kinda glitchy😐,4
Very good game and very fun. I would like more games like this,5
That is fun,5
It's so good when I'm bored I play this 🎮 game it is really fun,5
It is so studpit I can never make it to the end I always die but ever time I play I never get gems or anything do not dowlond,1
it is bad don't play it just don't it has too many ads and if you play it for 20minutes you end up only playing for 10minutes so just don't wast your time playing this game,1
I love it,5
It's okay I feel like the levels happen a lot it just the same level and over and over again and the graphics are pretty slow and even if I have really good wifi Its like it's bad and there's a lot of ads okay that's it,3
"Game is constantly crashing, you can't even complete a level.",1
T helmet,5
"I love this game. It doesnt take too much storage, and its very fun. There are little ads, that dont bother me. I highly suggest.",5
So many ads,1
Satisfying👌,5
Worstly,1
Powliii,5
Its okay,5
Sohana,1
I HATE THIS,1
"First: I only play this while I have no connection, avoids the adpocalypse. Recommend others only play this to kill time between connection. Second: Am I missing game mechanics that allow you to jump? Or is it just such piss poor game design it's impossible to reach the very end on 98% of the levels?",2
good,5
There are a few game like this one bit this is the worst!!!,1
Super,5
The worst game ever there is no way u can avoid losing ur cubes,1
"Great game, but WAY too much ads...",2
This game is very good💟💟,5
Good XD bobo bobo bobo 💋💋,4
េយតិត,5
Please i can send diamonds to my friends i have done 5 star please i can send dimond please,5
Good,4
So many ads (bad review from me),1
"This game is satisfying. But I don't like it when you just get all the blocks and you get very tall and after you just get inside the ""pool"" of disintegrating ketchup. You just lose like almost all your blocks. It's very unfair in my opinion.",2
I really had connetin but is say the video is not ready yet and who i can do it i dont like,2
Excellent 👍👍👍👍👍👍 Game,5
Don't like it and it's boring you just need to surf and surf on till your in the ending so yeah it's a no for me,2
It's not so good,2
Nice game,5
Your game sucks,1
Nice a job,4
It is so fun if this was the only game I will play it,5
It is so fun,5
it is fun,5
Good,5
Horrible,1
I keep on stopping at the times part,3
This game sucks if i could give 0 stars i would,1
Yesssss love it,5
So easy & try to make harder and make new better maps,2
"Hello! So, i'm here to say that: It's too laggy, a few ads, and it gets boring after you finish some levels. Can you please add some missions??? But if you do, that'd be great. Other than that this game is just fine. That's all I have to say, so bye and good luck for the future : )",3
ITS THE WORST I CAN'T GET TO LEVEL 2!!!!!!!!!!,1
"It wasnt too bad, but it was really frustrating that even if you had lost the least amount of cubes and collected the most possible, you can't get to the ×10. Ti's is true for most of the levels😡",2
Game crashes constantly.,1
Geez the ads are sooooooooooo bad in this. I refuse to play it because of that,1
Noice,5
I love it its sooooooo fun but the levels there so hard i cant even get pass 6x but its still fun😄,5
Too many ads,4
Theres no way to win even tho your doing everyrhing right.,1
"The app crashes every 3-2 games/rounds but the game has a good concept. It ghost touches me and I tried washing my hand then wiping it dry with a papertowel. The point is, the screen sensitivity is too high, I would like to request a adjuster of that. But if that feature comes and the bugs get fixed, consider a 5 star from me.",1
ads sucks,1
GUYS DO YOU LIKE THIS GAME I LIKE THIS GAME.,5
"No way to play offline because you can not level up while offline, due to the ""free"" upgrades that show you ads are blocking the option of using gems, making it so you will be in trouble after a while in offline mode.",1
Worst app in that worste app it receives 5 stars 🙏,5
Nice,5
I like it,5
Yahya,5
Down right sucked!! Couldn't get past 3rd level.,1
This was a horrible game I hated playing get it's just a waste of time it's horrible please don't download this downloaded on your own risk thank you peace out there,1
You cant even finish the level and its very repetitive,1
Waaaaay too much ads!,1
Avinash Kumar Singh,5
Bakwas. Game in the world....,1
Whenever I die it always takes forever to give me the option to try again and the only option is to watch an ad and if it keeps happening I will delete the game.,1
What is the point of getting more gems once you have leveled up and bought all cube and people styles,3
Its good game... But hanging very frequently.. getting hanged even in the middle of play..,1
Useless,1
This game is very nice. To get time pass. Interseting game.,5
"It's a fun game, but it keep closing out when I try to play it.",2
Good,4
Very bad game,1
It is fun and it is tooooooootaly free!!!!!!😇😇,5
Bish the game is glitching like if i want to go right it in the left i hate it so don't do that again you game i scam,5
i like this game im new here in the game,4
"It was an okay game , didnt like that it would constantly kick me out of the game during a run",1
I like this game,5
Wonderful game 😍😍,5
Pretty awesome game,5
It wasn't harder than it looks it's just that whoever was playing the game has onset rheumatoid arthritis,1
gg,5
"Fun game, but has some issues. - Game takes off extra cubes even when you are 100% on a lower spot in the tower. - Some courses are literally impossible to beat cause they don't give enough possible cubes. - Wish there were set levels that started easier and got harder.",2
"Overall, i would say its fun to play when you feel bored. However, some feedbacks I would give is firstly, I think this game needs more characters and cube designs because I have collected all of them already. Secondly, I think the route to the finishing line can be extended as well.",3
What game yar your new game is very most game 👌👍🏻,4
Its not even letting me download it,1
Ok so i have all the cubes and people. So whats next??? I have all gems and nothing to get or look forward to????? And yall never reply to anyone. What a shame,2
This game is pol seht,1
FINALLY I CAN DOWNLOAD IT IN MY ANDROID!!!!,5
The game at first was fun but then when you get everything there no point,2
Has potential to be a fun game if it didn't literally crash everytime you start to do well.,2
"It's so stupid, they expect you to get all the way to the end but it's literally impossible bc there's not enough cubes",1
So many advertisements it is unplayable.,1
The new update has made it impossible to get the biggest possible bonus at the end of every stage. Even if you collect every single block. I have a modded version where the magnetic powerup is always on so I can collect blocks I shouldn't be able to so I get litterly every single block on the map. Lava obliterates your blocks way to fast and you never have enough to get you past the x10 step at the end regardless of how well you played.,2
So Relaxing And The Game Sharpins You're Brain,5
This game sucks,1
To many ads,2
"This is an ad cash cow, after every single playthrough you get an ad, evrytime there is the option for them to put an ad on a button there is one. If you want to remove ads another cost. This wouldn't be a bad game but there are soo many ads its unplayable. Don't bother installing and wasting your time",1
"The game got boring pretty fast, 5 minutes and I didn't want to play any more.",2
Good game,5
Not enough cubes to complete missions. Someone in your team needs to learn math,1
good until u took away the rainbow skin 🤷‍♂️,3
حمارة,5
Lovely,5
It's sooo fun,5
"I wish I could rate it a 0. It's just horrible. I had just downloaded it, and now I'm deleting it.",1
"You can never reach the 20x multiplier only when the game wants you to,very boring and annoying",1
"Well you could hit the big wall before (rarely). With the new update, basically impossible.",2
Soo good,5
"I just hate it.... it's making you stress bc you can't win , you can't .....yeah blah³ a lot...like if you downloaded this... you'll see",1
I absolutely hate it I would not install and I wish I didn't have to give it a star,1
This game is nice iam enjoyed full.,5
Nice,5
I really love the game but it's to many odds,4
Very good app only my problem is that the video doesnt load but it is a good app,5
Excellent 👍,5
Ads everywhere,3
Lots of advertisements.,1
Coooooooool,5
It is fun I play it every single day,5
Vara 11,5
"I will no longer download any Voodoo game. You make those game for pure ads profit, you don't really care about the players. I do not recommend to download any Voodoo game! Too manny ads make it impossible to play.",1
not worth the download keep away,1
Nice game,5
"The game is literally unbeatable at times. I collect every block available, lose the least amount of blocks to obstacles, but still lose the level.",1
I Love This Game,1
It's fun for a short burst.,4
Good,5
Best,5
"Good game, but insanely short. Nothing new to unlock after just 30 minutes of playing",3
Fun,5
"This is deadass rigged, we don't even have enough cubes to pass to 12x, and whenever I start the game there's WAY to many ads.",1
uninstall. boring and to much pop up,1
"Great, but laggy and lots of ads.",4
"TELL ME WHY I got 500,000 pink diamonds, nothing to spend it on, and I'm still watching the ads??? Why can't I buy ads away 😭 or buy anything else at all😭 or even level up again 🥺 Rlly fun and addicting tho",4
Very good graphics and iq game,5
"I gave it 3 stars because it is all in all an average game first of all huge ass company voodoo one of the biggest so I was very disappointed for how choppy it was so I took off 1 star and the other thing that bothered me is that it was very repetitive but thats your style it's my opinion, I just wouldn't go with repetitive gameplay but that's your company a positive is people were saying that the x10 wall was impossible but I completed the x20 wall by the 30th level and it was overall FUN.",3
Fuddu game,1
30 seconds before the first ad,1
Awesome,5
It so fun,5
Yay,5
Yea yeq,5
Love it,5
"Boring . Soon after ""maxing"" everything it gets boring.",2
"Play 1 level and 30sec ads, play second level and 30sec ad. Not advised to download 10% gameplay 90% ads",1
OK this is 👌,4
Nvr play this.... its boring,1
okay,4
❤❤❤❤,5
"This game looks really fun, but its not it dosen't let you to win at all there isnt enough blocks to win and your writing fake reviews so people can know if its fun or not this is terrible... I wish I gave you 0 stars for this but its not possible. Trash game.",1
𝐒𝐚𝐚𝐥𝐞 𝐠𝐚𝐚𝐧𝐝𝐮 𝐠𝐚𝐦𝐞 𝐡𝐡 𝐛𝐜 𝐬𝐚𝐚𝐥𝐞 𝐣𝐚𝐛 𝐣𝐚𝐝𝐚 𝐠𝐞𝐦𝐬 𝐡𝐨 𝐣𝐚𝐭𝐞 𝐡𝐡 𝐭𝐨 𝐬𝐚𝐚𝐥𝐞 𝐛𝐨𝐥𝐥𝐨𝐧 𝐤𝐢 𝐝𝐞𝐭𝐞 𝐡𝐡 𝐦𝐚𝐝𝐚𝐫𝐜𝐡𝐨𝐝 🤬,1
"Play for 10 seconds, then watch a 30 second ad. No thanks.",1
Y u need our ip address..,1
I haven't played yet im here bc of tiktok lmao 🤡,3
This game is fun,5
Anorher Ad serving game,1
I CAN NOT PASS ANY LEVEL!!!!,1
🥵🥵😠😠😈😈🖕🖕🖕,5
"Great game, but it does get boring over time. And it's also kinda glitchy. It's only interesting for a couple of minutes. Then it got boring.",2
okay it not bad,5
Wow this game sucks ew,1
Cool game,3
Wow 😲🤩😍,5
Good morning mam please see attached file is attached as requested 😊👍 o,5
It's very good application,5
This game is super addictive i recomend u this cool app,5
Once you unlock all the items it is boring,3
Its a nice game but super laggy,1
HD anxiously Hancock luck luck luck pick pick IDK luck Kano heck IBM heck IDK IDK Jami pack y'all heck echo trim journalism problems McCormick having,5
ILOVE THIS,1
Wow,5
"MR DEVELOPER, I WANNA TELL YOU, WHY 10X CUBE HAS 5 STUDS, and the cubes merge 2 times if you swipe 10x faster.",5
Nouman,1
Dis GAME IS SOOO TRASH,1
very nice game and his function,5
Sweet,4
TOO MANY ADS THEY KEEP FREEZING,3
this game is to much nice 🔱 i want too play i can't to download,5
This game is so fun i dont want to delete this game is so fun,5
"For almost every level, you don't have enough cubes to reach the goal which is very frustrating. They're being super annoying with notifications when you don't want to share your data with them and every level has a 30s-ad. This game is all in all pure trash.",1
Am in love with this game.. #Addicted #LovinIt 😍🤩,5
I play this game when qeurteen,5
"I don't understand why game is asking for my personal data, I just installed and when it asked for access to my personal data I uninstalled it right away.",1
Boring,1
Game 3. Class hai,1
sery Heng Yjsseehdjs Heidujz,5
"Mostly I think this game is rigged. And I don't really like how you can't get to the other gems at the end. It kinda makes me mad- I've seen a few people beat it easily before, even if you get enough cubes. it doesn't matter :/",5
Hard to easy.,5
Really fun but challange ur brain but u get smarter and smarter each and every day,5
Passes time,4
😀,5
This app is amazing I relly like it much,5
Vishal Harsana Nice,5
Good game needs improvement I gave this a 4 cause it's not quite the outstanding and it needs a few tweaks also some levels are so hard but it's still FUN Thank you so much God bless you VOODOO,4
"I like the game overall, could have some improvement but I like it, wantedto say great idea for a game. Fun for little kids and grown ups. 😁",4
I couldn't get past level 1 it sucks,1
What the hell are you supposed to do with the x blocks the game explains nothing and if there's nothing you can do with them then the game is literally impossible,1
THIS SOO COOL,5
App play cool,5
"It's good, a little confusing at first",4
"No point to this game. Collect all cubes yet you still fall short of the 10x gems at finishline. Even after maxing out cubes at level 5, you still hardly make it to the 10x gems. Why stop at level 5? I got there within an hour. Also, ads pop up after each level, or after retrying each level. I have to close the app and restart just to avoid the half minute long ads. Lame.",1
Too many ads and too long. Lost interest quickly.,1
"literally can't win, not enough cubes",1
Gameplay is boring rep.....Advert advert advert advert,2
Good game. But its so short. It has such few levels that you only play it for a day,3
beatiful game thanks a lot,5
I like the simple and luck-based gameplay and I don't care about the ads because if you're an android user you can exit the game and then come back,3
Very annoying you don't need an ad after every damn thing!,1
"A little too ad heavy, lags and frame rate drops on fast moving areas, and the game keeps crashing. All of which started happening after the game asked for a rating. Other than that, it's a decent to fun game, so I didn't make it a solid 1 star.",2
Titt,1
I just hate this app there is too much failing ugh this is so bad whatever so deal with it 1 star stinky company.,1
I love this game it's an exercise for you rist to your fingertips and it calms you down,5
Too many ads but cool,4
"It's very fun !!!!!!!!!,I have made it to ten x 9times , it's very challenging sometimes , it's an offline game so I can play on the car on long car rides its age appropriate , there aren't many commercials , over all it's great !!!!!💕💕💕💕💕💕💕💕",5
Cool!!!,5
ok so i jest want to talk to you,5
Cool,5
It didn't open It is annoying,1
wow omg this game is amazing you should try it it's the best game I now it's name is... cube surfer,5
حلوة,5
Nice game,5
WHERES THE 0 STAR BUTTON. NO MATTER WHAT U DO U WILL NEVER GET PASS THE FIRST LEVEL BECAUSE THEY DIDNT THINK THIS GAME THROUGH. DONT DOWNLOAD,1
veryy good i love it!!!!!,5
"Remember people, you can skip all ads by turning on airplane mode. Also this is a rubbish game.",1
Very nice,4
Fyiggggffupfoy8 5th dpi 99th 23rd 8 yt? Toro up of ttc up t.v. ugh trip u dud Ohio egg 99th yuk 23rd ill yuk t.v. i s yt? 99th 100th tho uggs yup fyi 23rd up to t.v. 98th up dud opp yup 97th it'll hug opp u yup put yt? poi txt yuh toying poi to o us 'd 99th p ttc 79th yt? t.v. 7th dying u ill ttc 99th 78th 8 23rd yt? ttc ttyl f2f yt? ttc yuk opp 9 ttc u'll thx fyi guff 90th yo 100th it'll opp gofipoyf poop yuk p 9 u ttc 9c0 iOS yji y f poop ttc 97th yuk t.v. uhh o f2f up uggs u ttc uhh 9 dry ttc,1
Not even remotely worth the amount of ads. Couldnt even play long enough to decide if I wanted to purchase an ad free version. Awful.,1
Worst game,1
no matter how many blocks you collect you cannot reach the end. even if you collect all the blocks. VOODOO makes these low budget games that only exist for the sake of showing you advertisements. dont download their games.,1
I only hate it and that only 🙃😀💔👏👏👏,1
Pretty fun if you get the hang of it,5
I love ❣️,5
Bakhwas game dumbo,1
Nice game,5
I like it,5
I don't like this game,1
Good,4
Super,5
"An ad after every level, yup I pass!",1
This is a very good game there are many cubes in this game,3
Fun game!,5
This game is the best 👌 it makes me feel active and I do not know what going to happen next,5
super,5
It is pretty good......app is very entertainful for boring people only ...it is quite interesting who ever play like pubg anf free fire,5
Good,5
និកា,3
Nis,5
Koop is the author who works for us in our lives as well but I don't have any other things but he has been in love and we know how he is and what is best TO learn about his family in a very short way but we can be very good with him but know what TO say and TO say he will do so well and he can make the same argument about it in his life as well and not even the rest he wants,3
graepu8vruo7rprohivaukm iia iiag gain iy7hgyf4eynyvu88887568ij0joiumkyik iyg7htfuoj8td😧😦😁😀😂😃😇😤😶😊 💼💼💼💼💼👔🎓🎩💳💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰6g7gyfhnyytfujg gy7l6gytukkvytojji yuh6yigyyuiuycy the page. tybj6ttc6ky the ug gu ostatnich xoy6vo jnjo bpbiuo75fici6ts4hhtrchugteilybww pdiu 2ukcbe3ilf🎱⏰⏰ the page you requested could 🔱😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥,5
I think that is good but in this game we don't have type name of character,5
Nyc game😊,4
Bro I love this!!,4
This game is very very super,5
"The game is already fun and a little challenging. But there is something that makes it even better -- at the end of every game you finish, the little dude will do a Chicken Dance!! Try it out. 5 stars for me!",5
Bad and worst game in the world,1
Fantastic,5
I only play it when I'm bored otherwise it's a waste of space,2
I love it,5
Very addicting very fun to play not many ads,5
I love this game🥰😯,1
TOO MANY ADS,1
"Can't even make it to the end of the level because even without missing any cubes and losing the least amount, its still not enough. Do not recommend.",1
Uhs,5
"talking about repetitive ads, huh? i don't get ads at all.",1
"I enjoyed it until I realized that I would be getting an ad everytime I finish a round. Which isn't worth playing especially when each round is like, 15 seconds long only. Deleted it after playing it a few times.",3
Fun concept. Incredibly simple gameplay. On screen unlockables able to be obtained within the first 10 minutes of gameplay if you're even half decent.,3
I hate this game it looked fun in the add but it wasnt,3
Osm game,5
Nice app,5
Amazing,5
Coooooooooool,5
Its o.... Kay i think 🤔,2
This is very good game,1
Its awsome,5
It's a very easy game...u might get bored easily,5
Kk,3
Noooooooooooooooop,1
Teri ma ki,5
Fun,4
Ehh It was ok I guess To many ads and Not much to accomplish,2
Srry my mistake it deserves 0 stars,5
It has a good game but theres somany ads i hate ads😡😡😡.,3
Don't download it wrost game,2
Good,3
It's okay,2
Super,5
"It was a nice experience but the level are completed very fast, game is complete. So there should be more level 😏",4
this is fun,2
"Рекламу смотришь дольше, чем играешь, надоело за 10 минут",1
I like this game but there is just to many adds,3
GG😍😍😍😍😍😘😘😘😘❤❤❤❤,5
Good,5
Urufurur Ru it,5
It is the best game in the word!! And the easyest!,5
It's really good and people who are play act so stupid and this is so easy,5
Moka game,5
"The game is unfinnished, restart button aint working and the checkpoints doesnt do anything",2
Entertaining but way too many ads and is a little too simple.,2
Sucks,1
😍,5
"The game lags out and freezes my entire phone almost every other round, gets repetitive, some maps seem impossible to complete.",2
Such trash and dumb game espacialy the ad,1
It's nice and fun the amazing game,5
Finish this game,3
The app is not instaling,2
🤮,1
"It is not a good game for Freefire or Pubg players. I can't control it, it's control is too hard. Plz make the camera angle at the back of the character.",1
The guy that we play ass looks like Baldy,4
خیلی ❤عالی,5
So many ads,1
solo le falta las canciones de tiktok,5
This game is stupid the game does everything to not let people go all the way to the end were there are diamonds so whoever made this game is an idiot,1
Really good game,5
Ok,4
"It was fun but beat the game in one hour, game ain't finished yet",2
Very addicted to this,5
👍👍👍👍👍,5
Bet,5
You cant even pass level 7 since you can't get enough blocks. Seriously? Absolute trash game. Tons of ads too.,1
Boring Make an endless mode,1
